,ID,Elem,Alpha,Niv,Param,NS,Val
4804,J-143,Nod,0.9,Inf,P,0,47.838462829589844
4805,J-145,Nod,0.9,Inf,P,0,47.9719352722168
4806,J-191,Nod,0.9,Inf,P,0,49.026248931884766
4807,J-236,Nod,0.9,Inf,P,0,50.26028060913086
4808,J-253,Nod,0.9,Inf,P,0,12.848533630371094
4809,J-266,Nod,0.9,Inf,P,0,12.282617568969727
4810,J-286,Nod,0.9,Inf,P,0,14.159547805786133
4811,J-292,Nod,0.9,Inf,P,0,10.023896217346191
4812,J-297,Nod,0.9,Inf,P,0,13.04393196105957
4813,J-299,Nod,0.9,Inf,P,0,12.784684181213379
4814,J-304,Nod,0.9,Inf,P,0,11.856801986694336
4815,J-332,Nod,0.9,Inf,P,0,13.543930053710938
4816,J-336,Nod,0.9,Inf,P,0,47.78999710083008
4817,J-357,Nod,0.9,Inf,P,0,13.335162162780762
4818,J-361,Nod,0.9,Inf,P,0,12.84124755859375
4819,J-371,Nod,0.9,Inf,P,0,49.0728645324707
4820,P-2,Tub,0.9,Inf,Q,0,12.302164077758789
4821,P-2,Tub,0.9,Inf,V,0,0.6744027733802795
4822,P-4,Tub,0.9,Inf,Q,0,36.3487663269043
4823,P-4,Tub,0.9,Inf,V,0,0.7095053195953369
4824,P-6,Tub,0.9,Inf,Q,0,5.463235855102539
4825,P-6,Tub,0.9,Inf,V,0,0.2994937598705292
4826,P-7,Tub,0.9,Inf,Q,0,5.231449127197266
4827,P-7,Tub,0.9,Inf,V,0,0.6555543541908264
4828,P-9,Tub,0.9,Inf,Q,0,5.552999496459961
4829,P-9,Tub,0.9,Inf,V,0,0.3044146001338959
4830,P-10,Tub,0.9,Inf,Q,0,7.5003767013549805
4831,P-10,Tub,0.9,Inf,V,0,0.9398743510246277
4832,P-11,Tub,0.9,Inf,Q,0,15.386746406555176
4833,P-11,Tub,0.9,Inf,V,0,0.8434990644454956
4834,P-13,Tub,0.9,Inf,Q,0,5.69053840637207
4835,P-13,Tub,0.9,Inf,V,0,0.7130829691886902
4836,P-15,Tub,0.9,Inf,Q,0,30.79576873779297
4837,P-15,Tub,0.9,Inf,V,0,0.6011142134666443
4838,P-17,Tub,0.9,Inf,Q,0,6.611618995666504
4839,P-17,Tub,0.9,Inf,V,0,0.36244797706604004
4840,P-20,Tub,0.9,Inf,Q,0,27.68891143798828
4841,P-20,Tub,0.9,Inf,V,0,0.8454777002334595
4842,P-22,Tub,0.9,Inf,Q,0,15.386764526367188
4843,P-22,Tub,0.9,Inf,V,0,0.8435000777244568
4844,P-24,Tub,0.9,Inf,Q,0,12.302157402038574
4845,P-24,Tub,0.9,Inf,V,0,0.6744024157524109
4846,P-25,Tub,0.9,Inf,Q,0,7.886387348175049
4847,P-25,Tub,0.9,Inf,V,0,0.98824542760849
4848,P-27,Tub,0.9,Inf,Q,0,5.463222980499268
4849,P-27,Tub,0.9,Inf,V,0,0.29949304461479187
4850,P-30,Tub,0.9,Inf,Q,0,5.553006172180176
4851,P-30,Tub,0.9,Inf,V,0,0.3044149577617645
4852,P-44,Tub,0.9,Inf,Q,0,5.231449127197266
4853,P-44,Tub,0.9,Inf,V,0,0.6741507053375244
4854,P-58,Tub,0.9,Inf,Q,0,7.5003767013549805
4855,P-58,Tub,0.9,Inf,V,0,0.9665361046791077
4856,P-176,Tub,0.9,Inf,Q,0,5.69053840637207
4857,P-176,Tub,0.9,Inf,V,0,0.7333112359046936
4858,P-182,Tub,0.9,Inf,Q,0,5.629059791564941
4859,P-182,Tub,0.9,Inf,V,0,0.7253888249397278
4860,J-74,Nod,0.9,Inf,P,1,47.45069122314453
4861,J-80,Nod,0.9,Inf,P,1,48.55393981933594
4862,J-112,Nod,0.9,Inf,P,1,48.75090408325195
4863,J-126,Nod,0.9,Inf,P,1,49.521697998046875
4864,J-143,Nod,0.9,Inf,P,1,47.81571578979492
4865,J-145,Nod,0.9,Inf,P,1,47.945987701416016
4866,J-191,Nod,0.9,Inf,P,1,49.00885772705078
4867,J-236,Nod,0.9,Inf,P,1,50.1784553527832
4868,J-253,Nod,0.9,Inf,P,1,12.684874534606934
4869,J-266,Nod,0.9,Inf,P,1,12.117743492126465
4870,J-286,Nod,0.9,Inf,P,1,13.563488006591797
4871,J-292,Nod,0.9,Inf,P,1,9.990880966186523
4872,J-297,Nod,0.9,Inf,P,1,12.87149429321289
4873,J-299,Nod,0.9,Inf,P,1,12.768835067749023
4874,J-304,Nod,0.9,Inf,P,1,11.722498893737793
4875,J-332,Nod,0.9,Inf,P,1,13.373910903930664
4876,J-336,Nod,0.9,Inf,P,1,47.65723419189453
4877,J-357,Nod,0.9,Inf,P,1,13.17138957977295
4878,J-361,Nod,0.9,Inf,P,1,12.791729927062988
4879,J-371,Nod,0.9,Inf,P,1,49.0526237487793
4880,P-2,Tub,0.9,Inf,Q,1,15.883207321166992
4881,P-2,Tub,0.9,Inf,V,1,0.8707150220870972
4882,P-4,Tub,0.9,Inf,Q,1,45.773963928222656
4883,P-4,Tub,0.9,Inf,V,1,0.8934792876243591
4884,P-6,Tub,0.9,Inf,Q,1,7.054321765899658
4885,P-6,Tub,0.9,Inf,V,1,0.3867168426513672
4886,P-7,Tub,0.9,Inf,Q,1,6.664787769317627
4887,P-7,Tub,0.9,Inf,V,1,0.8351664543151855
4888,P-9,Tub,0.9,Inf,Q,1,7.196204662322998
4889,P-9,Tub,0.9,Inf,V,1,0.39449483156204224
4890,P-10,Tub,0.9,Inf,Q,1,9.183561325073242
4891,P-10,Tub,0.9,Inf,V,1,1.1507946252822876
4892,P-11,Tub,0.9,Inf,Q,1,18.81959342956543
4893,P-11,Tub,0.9,Inf,V,1,1.0316872596740723
4894,P-13,Tub,0.9,Inf,Q,1,7.309266567230225
4895,P-13,Tub,0.9,Inf,V,1,0.9159262776374817
4896,P-15,Tub,0.9,Inf,Q,1,38.5777587890625
4897,P-15,Tub,0.9,Inf,V,1,0.7530138492584229
4898,P-17,Tub,0.9,Inf,Q,1,8.57393741607666
4899,P-17,Tub,0.9,Inf,V,1,0.47002196311950684
4900,P-20,Tub,0.9,Inf,Q,1,34.70280075073242
4901,P-20,Tub,0.9,Inf,V,1,1.0596460103988647
4902,P-22,Tub,0.9,Inf,Q,1,18.8195858001709
4903,P-22,Tub,0.9,Inf,V,1,1.0316869020462036
4904,P-24,Tub,0.9,Inf,Q,1,15.883204460144043
4905,P-24,Tub,0.9,Inf,V,1,0.8707148432731628
4906,P-25,Tub,0.9,Inf,Q,1,9.636024475097656
4907,P-25,Tub,0.9,Inf,V,1,1.2074929475784302
4908,P-27,Tub,0.9,Inf,Q,1,7.054294109344482
4909,P-27,Tub,0.9,Inf,V,1,0.3867153227329254
4910,P-30,Tub,0.9,Inf,Q,1,7.196207046508789
4911,P-30,Tub,0.9,Inf,V,1,0.3944949805736542
4912,P-44,Tub,0.9,Inf,Q,1,6.664787769317627
4913,P-44,Tub,0.9,Inf,V,1,0.8588579297065735
4914,P-58,Tub,0.9,Inf,Q,1,9.183561325073242
4915,P-58,Tub,0.9,Inf,V,1,1.1834397315979004
4916,P-176,Tub,0.9,Inf,Q,1,7.309266567230225
4917,P-176,Tub,0.9,Inf,V,1,0.9419087171554565
4918,P-182,Tub,0.9,Inf,Q,1,7.200360298156738
4919,P-182,Tub,0.9,Inf,V,1,0.9278745055198669
4920,J-74,Nod,0.9,Inf,P,2,47.444889068603516
4921,J-80,Nod,0.9,Inf,P,2,48.55821990966797
4922,J-112,Nod,0.9,Inf,P,2,48.753089904785156
4923,J-126,Nod,0.9,Inf,P,2,49.52394485473633
4924,J-143,Nod,0.9,Inf,P,2,47.82611083984375
4925,J-145,Nod,0.9,Inf,P,2,47.95820617675781
4926,J-191,Nod,0.9,Inf,P,2,49.015262603759766
4927,J-236,Nod,0.9,Inf,P,2,50.18275451660156
4928,J-253,Nod,0.9,Inf,P,2,12.693730354309082
4929,J-266,Nod,0.9,Inf,P,2,12.127955436706543
4930,J-286,Nod,0.9,Inf,P,2,13.704224586486816
4931,J-292,Nod,0.9,Inf,P,2,10.006041526794434
4932,J-297,Nod,0.9,Inf,P,2,12.883527755737305
4933,J-299,Nod,0.9,Inf,P,2,12.76923656463623
4934,J-304,Nod,0.9,Inf,P,2,11.715779304504395
4935,J-332,Nod,0.9,Inf,P,2,13.384550094604492
4936,J-336,Nod,0.9,Inf,P,2,47.65127182006836
4937,J-357,Nod,0.9,Inf,P,2,13.1798734664917
4938,J-361,Nod,0.9,Inf,P,2,12.801661491394043
4939,J-371,Nod,0.9,Inf,P,2,49.04938888549805
4940,P-2,Tub,0.9,Inf,Q,2,15.302343368530273
4941,P-2,Tub,0.9,Inf,V,2,0.8388721346855164
4942,P-4,Tub,0.9,Inf,Q,2,44.468536376953125
4943,P-4,Tub,0.9,Inf,V,2,0.8679981827735901
4944,P-6,Tub,0.9,Inf,Q,2,6.5182600021362305
4945,P-6,Tub,0.9,Inf,V,2,0.3573300242424011
4946,P-7,Tub,0.9,Inf,Q,2,6.563424587249756
4947,P-7,Tub,0.9,Inf,V,2,0.8224645853042603
4948,P-9,Tub,0.9,Inf,Q,2,6.668234825134277
4949,P-9,Tub,0.9,Inf,V,2,0.365551620721817
4950,P-10,Tub,0.9,Inf,Q,2,9.101194381713867
4951,P-10,Tub,0.9,Inf,V,2,1.1404731273651123
4952,P-11,Tub,0.9,Inf,Q,2,18.55668830871582
4953,P-11,Tub,0.9,Inf,V,2,1.0172748565673828
4954,P-13,Tub,0.9,Inf,Q,2,6.973209381103516
4955,P-13,Tub,0.9,Inf,V,2,0.8738148212432861
4956,P-15,Tub,0.9,Inf,Q,2,37.80030059814453
4957,P-15,Tub,0.9,Inf,V,2,0.7378383874893188
4958,P-17,Tub,0.9,Inf,Q,2,8.329145431518555
4959,P-17,Tub,0.9,Inf,V,2,0.4566024839878082
4960,P-20,Tub,0.9,Inf,Q,2,33.859031677246094
4961,P-20,Tub,0.9,Inf,V,2,1.033881664276123
4962,P-22,Tub,0.9,Inf,Q,2,18.55668830871582
4963,P-22,Tub,0.9,Inf,V,2,1.0172748565673828
4964,P-24,Tub,0.9,Inf,Q,2,15.30235481262207
4965,P-24,Tub,0.9,Inf,V,2,0.8388727307319641
4966,P-25,Tub,0.9,Inf,Q,2,9.45549488067627
4967,P-25,Tub,0.9,Inf,V,2,1.184870719909668
4968,P-27,Tub,0.9,Inf,Q,2,6.5182366371154785
4969,P-27,Tub,0.9,Inf,V,2,0.35732874274253845
4970,P-30,Tub,0.9,Inf,Q,2,6.668221473693848
4971,P-30,Tub,0.9,Inf,V,2,0.3655508756637573
4972,P-44,Tub,0.9,Inf,Q,2,6.563424587249756
4973,P-44,Tub,0.9,Inf,V,2,0.845795750617981
4974,P-58,Tub,0.9,Inf,Q,2,9.101194381713867
4975,P-58,Tub,0.9,Inf,V,2,1.1728254556655884
4976,P-176,Tub,0.9,Inf,Q,2,6.973209381103516
4977,P-176,Tub,0.9,Inf,V,2,0.8986026644706726
4978,P-182,Tub,0.9,Inf,Q,2,6.882233619689941
4979,P-182,Tub,0.9,Inf,V,2,0.886879026889801
4980,J-74,Nod,0.9,Inf,P,3,47.61847686767578
4981,J-80,Nod,0.9,Inf,P,3,48.65190887451172
4982,J-112,Nod,0.9,Inf,P,3,48.75653076171875
4983,J-126,Nod,0.9,Inf,P,3,49.527584075927734
4984,J-143,Nod,0.9,Inf,P,3,47.841922760009766
4985,J-145,Nod,0.9,Inf,P,3,47.97615051269531
4986,J-191,Nod,0.9,Inf,P,3,49.02630615234375
4987,J-236,Nod,0.9,Inf,P,3,50.276458740234375
4988,J-253,Nod,0.9,Inf,P,3,12.883285522460938
4989,J-266,Nod,0.9,Inf,P,3,12.317035675048828
4990,J-286,Nod,0.9,Inf,P,3,14.21876049041748
4991,J-292,Nod,0.9,Inf,P,3,10.022706031799316
4992,J-297,Nod,0.9,Inf,P,3,13.079073905944824
4993,J-299,Nod,0.9,Inf,P,3,12.786996841430664
4994,J-304,Nod,0.9,Inf,P,3,11.894604682922363
4995,J-332,Nod,0.9,Inf,P,3,13.581184387207031
4996,J-336,Nod,0.9,Inf,P,3,47.8265266418457
4997,J-357,Nod,0.9,Inf,P,3,13.3702392578125
4998,J-361,Nod,0.9,Inf,P,3,12.850833892822266
4999,J-371,Nod,0.9,Inf,P,3,49.07877731323242
5000,P-2,Tub,0.9,Inf,Q,3,11.60385513305664
5001,P-2,Tub,0.9,Inf,V,3,0.6361215710639954
5002,P-4,Tub,0.9,Inf,Q,3,34.63691711425781
5003,P-4,Tub,0.9,Inf,V,3,0.6760910749435425
5004,P-6,Tub,0.9,Inf,Q,3,5.247440338134766
5005,P-6,Tub,0.9,Inf,V,3,0.28766387701034546
5006,P-7,Tub,0.9,Inf,Q,3,5.008671283721924
5007,P-7,Tub,0.9,Inf,V,3,0.627638041973114
5008,P-9,Tub,0.9,Inf,Q,3,5.348143100738525
5009,P-9,Tub,0.9,Inf,V,3,0.29318439960479736
5010,P-10,Tub,0.9,Inf,Q,3,7.117425918579102
5011,P-10,Tub,0.9,Inf,V,3,0.8918866515159607
5012,P-11,Tub,0.9,Inf,Q,3,14.815516471862793
5013,P-11,Tub,0.9,Inf,V,3,0.8121843338012695
5014,P-13,Tub,0.9,Inf,Q,3,5.473900318145752
5015,P-13,Tub,0.9,Inf,V,3,0.6859359741210938
5016,P-15,Tub,0.9,Inf,Q,3,29.288772583007812
5017,P-15,Tub,0.9,Inf,V,3,0.5716986060142517
5018,P-17,Tub,0.9,Inf,Q,3,6.129937171936035
5019,P-17,Tub,0.9,Inf,V,3,0.33604222536087036
5020,P-20,Tub,0.9,Inf,Q,3,26.419370651245117
5021,P-20,Tub,0.9,Inf,V,3,0.8067124485969543
5022,P-22,Tub,0.9,Inf,Q,3,14.815531730651855
5023,P-22,Tub,0.9,Inf,V,3,0.8121852278709412
5024,P-24,Tub,0.9,Inf,Q,3,11.603837966918945
5025,P-24,Tub,0.9,Inf,V,3,0.636120617389679
5026,P-25,Tub,0.9,Inf,Q,3,7.698105812072754
5027,P-25,Tub,0.9,Inf,V,3,0.9646518230438232
5028,P-27,Tub,0.9,Inf,Q,3,5.247416973114014
5029,P-27,Tub,0.9,Inf,V,3,0.2876625955104828
5030,P-30,Tub,0.9,Inf,Q,3,5.34812068939209
5031,P-30,Tub,0.9,Inf,V,3,0.2931831479072571
5032,P-44,Tub,0.9,Inf,Q,3,5.008671283721924
5033,P-44,Tub,0.9,Inf,V,3,0.6454424858093262
5034,P-58,Tub,0.9,Inf,Q,3,7.117425918579102
5035,P-58,Tub,0.9,Inf,V,3,0.9171870946884155
5036,P-176,Tub,0.9,Inf,Q,3,5.473900318145752
5037,P-176,Tub,0.9,Inf,V,3,0.7053942084312439
5038,P-182,Tub,0.9,Inf,Q,3,5.401172637939453
5039,P-182,Tub,0.9,Inf,V,3,0.696022093296051
5040,J-74,Nod,0.9,Inf,P,4,47.60301208496094
5041,J-80,Nod,0.9,Inf,P,4,48.638755798339844
5042,J-112,Nod,0.9,Inf,P,4,48.75727844238281
5043,J-126,Nod,0.9,Inf,P,4,49.52836227416992
5044,J-143,Nod,0.9,Inf,P,4,47.833534240722656
5045,J-145,Nod,0.9,Inf,P,4,47.96617126464844
5046,J-191,Nod,0.9,Inf,P,4,49.02488708496094
5047,J-236,Nod,0.9,Inf,P,4,50.26329803466797
5048,J-253,Nod,0.9,Inf,P,4,12.866796493530273
5049,J-266,Nod,0.9,Inf,P,4,12.300216674804688
5050,J-286,Nod,0.9,Inf,P,4,14.09665298461914
5051,J-292,Nod,0.9,Inf,P,4,10.021595001220703
5052,J-297,Nod,0.9,Inf,P,4,13.062623023986816
5053,J-299,Nod,0.9,Inf,P,4,12.785971641540527
5054,J-304,Nod,0.9,Inf,P,4,11.879061698913574
5055,J-332,Nod,0.9,Inf,P,4,13.563434600830078
5056,J-336,Nod,0.9,Inf,P,4,47.811031341552734
5057,J-357,Nod,0.9,Inf,P,4,13.353899955749512
5058,J-361,Nod,0.9,Inf,P,4,12.847123146057129
5059,J-371,Nod,0.9,Inf,P,4,49.073524475097656
5060,P-2,Tub,0.9,Inf,Q,4,12.281455993652344
5061,P-2,Tub,0.9,Inf,V,4,0.6732675433158875
5062,P-4,Tub,0.9,Inf,Q,4,36.2889404296875
5063,P-4,Tub,0.9,Inf,V,4,0.7083375453948975
5064,P-6,Tub,0.9,Inf,Q,4,5.505101680755615
5065,P-6,Tub,0.9,Inf,V,4,0.3017888367176056
5066,P-7,Tub,0.9,Inf,Q,4,5.362433433532715
5067,P-7,Tub,0.9,Inf,V,4,0.6719679832458496
5068,P-9,Tub,0.9,Inf,Q,4,5.606672763824463
5069,P-9,Tub,0.9,Inf,V,4,0.30735695362091064
5070,P-10,Tub,0.9,Inf,Q,4,7.321982383728027
5071,P-10,Tub,0.9,Inf,V,4,0.9175196886062622
5072,P-11,Tub,0.9,Inf,Q,4,15.407644271850586
5073,P-11,Tub,0.9,Inf,V,4,0.8446447253227234
5074,P-13,Tub,0.9,Inf,Q,4,5.847440719604492
5075,P-13,Tub,0.9,Inf,V,4,0.7327444553375244
5076,P-15,Tub,0.9,Inf,Q,4,30.682266235351562
5077,P-15,Tub,0.9,Inf,V,4,0.5988987684249878
5078,P-17,Tub,0.9,Inf,Q,4,6.434026718139648
5079,P-17,Tub,0.9,Inf,V,4,0.35271236300468445
5080,P-20,Tub,0.9,Inf,Q,4,27.68910026550293
5081,P-20,Tub,0.9,Inf,V,4,0.8454834818840027
5082,P-22,Tub,0.9,Inf,Q,4,15.407639503479004
5083,P-22,Tub,0.9,Inf,V,4,0.8446444869041443
5084,P-24,Tub,0.9,Inf,Q,4,12.28146743774414
5085,P-24,Tub,0.9,Inf,V,4,0.67326819896698
5086,P-25,Tub,0.9,Inf,Q,4,8.085657119750977
5087,P-25,Tub,0.9,Inf,V,4,1.0132158994674683
5088,P-27,Tub,0.9,Inf,Q,4,5.505080223083496
5089,P-27,Tub,0.9,Inf,V,4,0.30178767442703247
5090,P-30,Tub,0.9,Inf,Q,4,5.606672286987305
5091,P-30,Tub,0.9,Inf,V,4,0.30735692381858826
5092,P-44,Tub,0.9,Inf,Q,4,5.362433433532715
5093,P-44,Tub,0.9,Inf,V,4,0.691029965877533
5094,P-58,Tub,0.9,Inf,Q,4,7.321982383728027
5095,P-58,Tub,0.9,Inf,V,4,0.9435473084449768
5096,P-176,Tub,0.9,Inf,Q,4,5.847440719604492
5097,P-176,Tub,0.9,Inf,V,4,0.7535305023193359
5098,P-182,Tub,0.9,Inf,Q,4,5.776509761810303
5099,P-182,Tub,0.9,Inf,V,4,0.7443899512290955
5100,J-74,Nod,0.9,Inf,P,5,47.55942153930664
5101,J-80,Nod,0.9,Inf,P,5,48.60955810546875
5102,J-112,Nod,0.9,Inf,P,5,48.75425338745117
5103,J-126,Nod,0.9,Inf,P,5,49.52521896362305
5104,J-143,Nod,0.9,Inf,P,5,47.828765869140625
5105,J-145,Nod,0.9,Inf,P,5,47.961238861083984
5106,J-191,Nod,0.9,Inf,P,5,49.02041244506836
5107,J-236,Nod,0.9,Inf,P,5,50.23407745361328
5108,J-253,Nod,0.9,Inf,P,5,12.8115873336792
5109,J-266,Nod,0.9,Inf,P,5,12.245207786560059
5110,J-286,Nod,0.9,Inf,P,5,13.937403678894043
5111,J-292,Nod,0.9,Inf,P,5,10.013235092163086
5112,J-297,Nod,0.9,Inf,P,5,13.003276824951172
5113,J-299,Nod,0.9,Inf,P,5,12.776522636413574
5114,J-304,Nod,0.9,Inf,P,5,11.83455753326416
5115,J-332,Nod,0.9,Inf,P,5,13.507072448730469
5116,J-336,Nod,0.9,Inf,P,5,47.767059326171875
5117,J-357,Nod,0.9,Inf,P,5,13.298500061035156
5118,J-361,Nod,0.9,Inf,P,5,12.823806762695312
5119,J-371,Nod,0.9,Inf,P,5,49.06584548950195
5120,P-2,Tub,0.9,Inf,Q,5,13.60006046295166
5121,P-2,Tub,0.9,Inf,V,5,0.7455532550811768
5122,P-4,Tub,0.9,Inf,Q,5,39.71950912475586
5123,P-4,Tub,0.9,Inf,V,5,0.7753000855445862
5124,P-6,Tub,0.9,Inf,Q,5,5.978374004364014
5125,P-6,Tub,0.9,Inf,V,5,0.32773357629776
5126,P-7,Tub,0.9,Inf,Q,5,5.95091438293457
5127,P-7,Tub,0.9,Inf,V,5,0.7457107305526733
5128,P-9,Tub,0.9,Inf,Q,5,6.09744119644165
5129,P-9,Tub,0.9,Inf,V,5,0.33426082134246826
5130,P-10,Tub,0.9,Inf,Q,5,7.940000057220459
5131,P-10,Tub,0.9,Inf,V,5,0.9949635863304138
5132,P-11,Tub,0.9,Inf,Q,5,16.730379104614258
5133,P-11,Tub,0.9,Inf,V,5,0.9171568751335144
5134,P-13,Tub,0.9,Inf,Q,5,6.30069637298584
5135,P-13,Tub,0.9,Inf,V,5,0.789542019367218
5136,P-15,Tub,0.9,Inf,Q,5,33.622066497802734
5137,P-15,Tub,0.9,Inf,V,5,0.6562818288803101
5138,P-17,Tub,0.9,Inf,Q,5,7.2993550300598145
5139,P-17,Tub,0.9,Inf,V,5,0.40014955401420593
5140,P-20,Tub,0.9,Inf,Q,5,30.3304386138916
5141,P-20,Tub,0.9,Inf,V,5,0.9261364936828613
5142,P-22,Tub,0.9,Inf,Q,5,16.73038673400879
5143,P-22,Tub,0.9,Inf,V,5,0.9171572923660278
5144,P-24,Tub,0.9,Inf,Q,5,13.600051879882812
5145,P-24,Tub,0.9,Inf,V,5,0.7455527782440186
5146,P-25,Tub,0.9,Inf,Q,5,8.790387153625488
5147,P-25,Tub,0.9,Inf,V,5,1.101525902748108
5148,P-27,Tub,0.9,Inf,Q,5,5.978360176086426
5149,P-27,Tub,0.9,Inf,V,5,0.32773280143737793
5150,P-30,Tub,0.9,Inf,Q,5,6.097449779510498
5151,P-30,Tub,0.9,Inf,V,5,0.3342612683773041
5152,P-44,Tub,0.9,Inf,Q,5,5.95091438293457
5153,P-44,Tub,0.9,Inf,V,5,0.7668645977973938
5154,P-58,Tub,0.9,Inf,Q,5,7.940000057220459
5155,P-58,Tub,0.9,Inf,V,5,1.0231881141662598
5156,P-176,Tub,0.9,Inf,Q,5,6.30069637298584
5157,P-176,Tub,0.9,Inf,V,5,0.8119392991065979
5158,P-182,Tub,0.9,Inf,Q,5,6.220312118530273
5159,P-182,Tub,0.9,Inf,V,5,0.8015806078910828
5160,J-74,Nod,0.9,Inf,P,6,47.65462112426758
5161,J-80,Nod,0.9,Inf,P,6,48.671791076660156
5162,J-112,Nod,0.9,Inf,P,6,48.75811767578125
5163,J-126,Nod,0.9,Inf,P,6,49.52924728393555
5164,J-143,Nod,0.9,Inf,P,6,47.845970153808594
5165,J-145,Nod,0.9,Inf,P,6,47.980682373046875
5166,J-191,Nod,0.9,Inf,P,6,49.03373336791992
5167,J-236,Nod,0.9,Inf,P,6,50.296348571777344
5168,J-253,Nod,0.9,Inf,P,6,12.936758041381836
5169,J-266,Nod,0.9,Inf,P,6,12.371583938598633
5170,J-286,Nod,0.9,Inf,P,6,14.385185241699219
5171,J-292,Nod,0.9,Inf,P,6,10.038179397583008
5172,J-297,Nod,0.9,Inf,P,6,13.135748863220215
5173,J-299,Nod,0.9,Inf,P,6,12.789777755737305
5174,J-304,Nod,0.9,Inf,P,6,11.931473731994629
5175,J-332,Nod,0.9,Inf,P,6,13.636089324951172
5176,J-336,Nod,0.9,Inf,P,6,47.86298751831055
5177,J-357,Nod,0.9,Inf,P,6,13.423673629760742
5178,J-361,Nod,0.9,Inf,P,6,12.860913276672363
5179,J-371,Nod,0.9,Inf,P,6,49.082027435302734
5180,P-2,Tub,0.9,Inf,Q,6,10.548931121826172
5181,P-2,Tub,0.9,Inf,V,6,0.5782908201217651
5182,P-4,Tub,0.9,Inf,Q,6,31.587656021118164
5183,P-4,Tub,0.9,Inf,V,6,0.6165714263916016
5184,P-6,Tub,0.9,Inf,Q,6,4.622582912445068
5185,P-6,Tub,0.9,Inf,V,6,0.2534092962741852
5186,P-7,Tub,0.9,Inf,Q,6,4.643431663513184
5187,P-7,Tub,0.9,Inf,V,6,0.5818697810173035
5188,P-9,Tub,0.9,Inf,Q,6,4.697966575622559
5189,P-9,Tub,0.9,Inf,V,6,0.25754180550575256
5190,P-10,Tub,0.9,Inf,Q,6,6.474132061004639
5191,P-10,Tub,0.9,Inf,V,6,0.8112753033638
5192,P-11,Tub,0.9,Inf,Q,6,13.687820434570312
5193,P-11,Tub,0.9,Inf,V,6,0.7503642439842224
5194,P-13,Tub,0.9,Inf,Q,6,4.936416149139404
5195,P-13,Tub,0.9,Inf,V,6,0.6185836791992188
5196,P-15,Tub,0.9,Inf,Q,6,26.88968849182129
5197,P-15,Tub,0.9,Inf,V,6,0.5248700380325317
5198,P-17,Tub,0.9,Inf,Q,6,5.612513542175293
5199,P-17,Tub,0.9,Inf,V,6,0.30767714977264404
5200,P-20,Tub,0.9,Inf,Q,6,24.236751556396484
5201,P-20,Tub,0.9,Inf,V,6,0.740066409111023
5202,P-22,Tub,0.9,Inf,Q,6,13.687833786010742
5203,P-22,Tub,0.9,Inf,V,6,0.7503649592399597
5204,P-24,Tub,0.9,Inf,Q,6,10.548929214477539
5205,P-24,Tub,0.9,Inf,V,6,0.5782907009124756
5206,P-25,Tub,0.9,Inf,Q,6,7.213701248168945
5207,P-25,Tub,0.9,Inf,V,6,0.9039509296417236
5208,P-27,Tub,0.9,Inf,Q,6,4.6225457191467285
5209,P-27,Tub,0.9,Inf,V,6,0.25340723991394043
5210,P-30,Tub,0.9,Inf,Q,6,4.6979475021362305
5211,P-30,Tub,0.9,Inf,V,6,0.257540762424469
5212,P-44,Tub,0.9,Inf,Q,6,4.643431663513184
5213,P-44,Tub,0.9,Inf,V,6,0.5983758568763733
5214,P-58,Tub,0.9,Inf,Q,6,6.474132061004639
5215,P-58,Tub,0.9,Inf,V,6,0.8342890739440918
5216,P-176,Tub,0.9,Inf,Q,6,4.936416149139404
5217,P-176,Tub,0.9,Inf,V,6,0.6361312866210938
5218,P-182,Tub,0.9,Inf,Q,6,4.889432430267334
5219,P-182,Tub,0.9,Inf,V,6,0.6300767064094543
5220,J-74,Nod,0.9,Inf,P,7,47.65871810913086
5221,J-80,Nod,0.9,Inf,P,7,48.669898986816406
5222,J-112,Nod,0.9,Inf,P,7,48.75687026977539
5223,J-126,Nod,0.9,Inf,P,7,49.52796936035156
5224,J-143,Nod,0.9,Inf,P,7,47.8404426574707
5225,J-145,Nod,0.9,Inf,P,7,47.97418975830078
5226,J-191,Nod,0.9,Inf,P,7,49.0300178527832
5227,J-236,Nod,0.9,Inf,P,7,50.2944450378418
5228,J-253,Nod,0.9,Inf,P,7,12.932512283325195
5229,J-266,Nod,0.9,Inf,P,7,12.366521835327148
5230,J-286,Nod,0.9,Inf,P,7,14.312004089355469
5231,J-292,Nod,0.9,Inf,P,7,10.029415130615234
5232,J-297,Nod,0.9,Inf,P,7,13.12958812713623
5233,J-299,Nod,0.9,Inf,P,7,12.7894926071167
5234,J-304,Nod,0.9,Inf,P,7,11.93608570098877
5235,J-332,Nod,0.9,Inf,P,7,13.63115406036377
5236,J-336,Nod,0.9,Inf,P,7,47.8671760559082
5237,J-357,Nod,0.9,Inf,P,7,13.419703483581543
5238,J-361,Nod,0.9,Inf,P,7,12.856383323669434
5239,J-371,Nod,0.9,Inf,P,7,49.08359146118164
5240,P-2,Tub,0.9,Inf,Q,7,10.958115577697754
5241,P-2,Tub,0.9,Inf,V,7,0.6007222533226013
5242,P-4,Tub,0.9,Inf,Q,7,32.49730682373047
5243,P-4,Tub,0.9,Inf,V,7,0.634327232837677
5244,P-6,Tub,0.9,Inf,Q,7,5.011585712432861
